bid_id,category,buyer,quantity,bid_value,award_date,winner_name,winner_price,num_bidders,vendor_name,vendor_rank,vendor_price,status_flag,remarks
GEM/2026/B/7529468,"STARTER MOTOR,VALVE GRADUATED HAND CONTROL,MASTER CYL KIT,SELF REPAIR KIT,MAGNETIC SWITCH,CLUTCH AS",Ministry of Defence Department of Defence,11,52498.00,22-05-2026 2:00 PM,ANSH TRADERS,52498.00,3,ABHINANDAN ENTERPRISES,L2,54670.00,qualified,
GEM/2026/B/7529468,"STARTER MOTOR,VALVE GRADUATED HAND CONTROL,MASTER CYL KIT,SELF REPAIR KIT,MAGNETIC SWITCH,CLUTCH AS",Ministry of Defence Department of Defence,11,52498.00,22-05-2026 2:00 PM,ANSH TRADERS,52498.00,3,PARSHVANATH ENTERPRISES,L3,56840.00,qualified,
GEM/2026/B/7528194,"Hose,Pressure Pipe,Suspension,Engine,Radiator",Ministry of Defence Department of Military Affairs,9,13451.00,22-05-2026 2:00 PM,MS OMKAAR TRADERS,13451.00,3,MS OMKAAR TRADERS,L1,13451.00,qualified,
GEM/2026/B/7528194,"Hose,Pressure Pipe,Suspension,Engine,Radiator",Ministry of Defence Department of Military Affairs,9,13451.00,22-05-2026 2:00 PM,MS OMKAAR TRADERS,13451.00,3,DREAM HOMZ ENTERPRISES,L2,13698.00,qualified,
GEM/2026/B/7528194,"Hose,Pressure Pipe,Suspension,Engine,Radiator",Ministry of Defence Department of Military Affairs,9,13451.00,22-05-2026 2:00 PM,MS OMKAAR TRADERS,13451.00,3,SSTRADING,L3,14410.00,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,A S RAJPUT ALLIED SERVICES,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,AMBE TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,ARADHYA HIGHWAY MOTORS LLP,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,CAPITAL TOURIST,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,CLASSIC CAR RENTAL SERVICES PRIVATE LTD,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,DEEP TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,GATIPARIVAHAN PRIVATE LTD,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,HIGHWAY MOTORS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,I.P TRAVEL LINES,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,INTERNATIONAL SECURITY & SERVICES AGENCY,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,JANTA TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,KAGDIYAL HOLIDAYS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,KHATRI TOUR & TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,KRISHNA TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,MADHAV TOUR AND TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,PKR SECURITY SOLUTIONS PRIVATE LTD,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,PRAYAG TECHNO SOLUTIONS PRIVATE LTD,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,RADIANCE CONNECT LLP,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,RIDHI ENTERPRISES,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,S R ENTERPRISES,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,SATKARTAR TOUR N TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,SATNAM TOURIST,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,SHREE SHYAM ENTERPRISES,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,SIMRAN TOUR & TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,SKYWAYS TOURS & TRAVELS,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,TRX LOGISTICS AND SUPPORT SERVICES PRIVATE LTD,,,qualified,
GEM/2026/B/7382284,Monthly Basis Cab & Taxi Hiring Services - Sedan; 1200 km x 208 hours; Local,Ministry of Defence Department of Defence Production,1,,22-05-2026 1:33 PM,,,0,WISE TRAVEL INDIA LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,AKS INFORMATION TECHNOLOGY SERVICES PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,ALLIED BOSTON CONSULTANTS INDIA PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,ANB SOLUTIONS PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,ARRIDAE INFOSEC PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,CYPROS TECHNOLOGIES PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,DIGITAL AGE STRATEGIES PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,DR CBS CYBER SECURITY SERVICES LLP,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,DREAMWORKS INFOTECH PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,G-INFO TECHNOLOGY SOLUTIONS PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,INNOVADOR INFOTECH PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,LEVITHAN TECHNOLOGIES PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,PENETO LABS PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,PHOENIX TECHNOCYBER,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,PYRAMID CYBER SECURITY & FORENSIC PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,SECNIC CONSULTANCY SERVICES PRIVATE LTD,,,qualified,
GEM/2026/B/7484220,Cyber Security Audit - Security and Compliance Audit,Revenue and Relief Department Jammu and Kashmir,1,,22-05-2026 1:08 PM,,,0,SECURIUM SOLUTIONS PRIVATE LTD,,,qualified,
GEM/2026/B/7557970,Monthly Basis Cab & Taxi Hiring Services - Premium Sedan; 2500 km x 320 hours; Local 24*7,Ministry of Finance Department of Revenue,1,,22-05-2026 1:00 PM,,,0,,,,no_data_scraped,No evaluation details scraped
GEM/2026/B/7544333,Safes (V3) ISI Marked to IS 550,Ministry of Finance Department of Financial Services,1,351516.69,22-05-2026 1:00 PM,METHODEX SYSTEMS PRIVATE LTD,351516.69,3,METHODEX SYSTEMS PRIVATE LTD,L1,351516.69,qualified,
GEM/2026/B/7544333,Safes (V3) ISI Marked to IS 550,Ministry of Finance Department of Financial Services,1,351516.69,22-05-2026 1:00 PM,METHODEX SYSTEMS PRIVATE LTD,351516.69,3,AB ENTERPRISES,L2,735000.00,qualified,
GEM/2026/B/7544333,Safes (V3) ISI Marked to IS 550,Ministry of Finance Department of Financial Services,1,351516.69,22-05-2026 1:00 PM,METHODEX SYSTEMS PRIVATE LTD,351516.69,3,SALASAR TRADE LINKERS,L3,1040300.00,qualified,
GEM/2026/B/7529287,"Starting Coil Generator,Switch Rotary Generator,Carbonator Assy Generator,Belt VE AX 49 LP Generato",Ministry of Defence Department of Military Affairs,6,34290.00,22-05-2026 1:00 PM,KHOSA ENTERPRISES,34290.00,3,KHOSA ENTERPRISES,L1,34290.00,qualified,
GEM/2026/B/7529287,"Starting Coil Generator,Switch Rotary Generator,Carbonator Assy Generator,Belt VE AX 49 LP Generato",Ministry of Defence Department of Military Affairs,6,34290.00,22-05-2026 1:00 PM,KHOSA ENTERPRISES,34290.00,3,RK ENTERPRISES,L2,35215.00,qualified,
GEM/2026/B/7529287,"Starting Coil Generator,Switch Rotary Generator,Carbonator Assy Generator,Belt VE AX 49 LP Generato",Ministry of Defence Department of Military Affairs,6,34290.00,22-05-2026 1:00 PM,KHOSA ENTERPRISES,34290.00,3,JAGJIT TRADERS,L3,36090.00,qualified,
GEM/2026/B/7529136,"PRESSURE ROLLER OF HP M1005,TEFLON SLEEVE OF HP M1005,FUSION HEATER OF HP M1005,MAINTENANCE BOX OF",Ministry of Defence Department of Military Affairs,12,,22-05-2026 1:00 PM,,,0,,,,no_data_scraped,No evaluation details scraped
GEM/2026/B/7529128,RO Plant with Genset and Trolley,Panchayat Raj Department Bihar,1,499800.00,22-05-2026 1:00 PM,MAA DURGA AGROTECH,499800.00,3,MAA DURGA AGROTECH,L1,499800.00,qualified,
GEM/2026/B/7529128,RO Plant with Genset and Trolley,Panchayat Raj Department Bihar,1,499800.00,22-05-2026 1:00 PM,MAA DURGA AGROTECH,499800.00,3,SAUBHYAA ENTERPRISES,L2,499900.00,qualified,
GEM/2026/B/7529128,RO Plant with Genset and Trolley,Panchayat Raj Department Bihar,1,499800.00,22-05-2026 1:00 PM,MAA DURGA AGROTECH,499800.00,3,BYAHUT ENTERPRISES,L3,499999.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,INSIGHT SAKET ENTERPRISES,L1,12020.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,ASHOKA STATIONERS,L2,12190.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,HINDUSTAN TRADING COMPANY,L3,12468.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,ANAND STATIONERS,L4,12908.60,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,SAMIR BOOK STALL,L5,13440.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,SRI AMMAN ENTERPRISES,L6,15856.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,JAIN BROTHERS,L7,16460.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,MS RELIABLE OFFICE SUPPLIERS,L8,16979.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,CHOOSENUSE TRADERS,L9,18699.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,ESS KAY HOME CARE,L10,22056.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,GLOBAL HYGIENE ESSENTIALS,L11,25305.00,qualified,
GEM/2026/B/7524690,"Markers and Highlighters,Markers and Highlighters,Markers and Highlighters,Markers and Highlighters",Ministry of Civil Aviation AI ENGINEERING SERVICES LIMITED,487,12020.00,22-05-2026 1:00 PM,INSIGHT SAKET ENTERPRISES,12020.00,12,LEPAKSHI ENTERPRISES,L12,25910.00,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,ASTRIC COMPUTERS,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,CYBER MAX ENTERPRISES,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,PERFECT WORLD COMPUTER,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,RAINBOW ENTERPRISES,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,RUNVY,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,SALASAR TECHNO TRADERS,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,SUNCE INFO SOLUTION PRIVATE LTD,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,VIJEX OFFICE EQUIPMENTS PRIVATE LTD,,,qualified,
GEM/2026/B/7419591,Scanner (V3),Ministry of Health and Family Welfare Department of Health and Family Welfare,1,,22-05-2026 12:12 PM,,,0,YARU TECH,,,qualified,
GEM/2026/B/7522916,"PHOSPHETIC COATING METAL,OIL FILTER 1 LTR,FUEL PIPE BIG,FUEL PIPE 19X19,SOLONOID SWITCH,DRIVE ASSY",Ministry of Defence Department of Military Affairs,40,,22-05-2026 12:00 PM,,,0,D L ASSOCIATES,MSE,,qualified,
GEM/2026/B/7522916,"PHOSPHETIC COATING METAL,OIL FILTER 1 LTR,FUEL PIPE BIG,FUEL PIPE 19X19,SOLONOID SWITCH,DRIVE ASSY",Ministry of Defence Department of Military Affairs,40,,22-05-2026 12:00 PM,,,0,MS J.S.TRADERS,MSE,,qualified,
GEM/2026/B/7522916,"PHOSPHETIC COATING METAL,OIL FILTER 1 LTR,FUEL PIPE BIG,FUEL PIPE 19X19,SOLONOID SWITCH,DRIVE ASSY",Ministry of Defence Department of Military Affairs,40,,22-05-2026 12:00 PM,,,0,MS R.S ASSOCIATE,MSE,,qualified,
GEM/2026/B/7529503,"DUMPING PAD FRONT,RUBBER BUSH UPPER,BRAKE DISC PAD,OIL SEAL STEERING,OIL SEAL,BELT TIMING,WORM SHAF",Ministry of Defence Department of Military Affairs,94,,22-05-2026 2:00 PM,SWATI ENTERPRISE,36355.80,0,SWATI ENTERPRISE,L1,36355.80,qualified,
GEM/2026/B/7529503,"DUMPING PAD FRONT,RUBBER BUSH UPPER,BRAKE DISC PAD,OIL SEAL STEERING,OIL SEAL,BELT TIMING,WORM SHAF",Ministry of Defence Department of Military Affairs,94,,22-05-2026 2:00 PM,SWATI ENTERPRISE,36355.80,0,NAWBHARAT TRADE AGENCY,L2,41026.00,qualified,
GEM/2026/B/7529503,"DUMPING PAD FRONT,RUBBER BUSH UPPER,BRAKE DISC PAD,OIL SEAL STEERING,OIL SEAL,BELT TIMING,WORM SHAF",Ministry of Defence Department of Military Affairs,94,,22-05-2026 2:00 PM,SWATI ENTERPRISE,36355.80,0,NEXUS INDIA,L3,41351.00,qualified,
